MERCHANT NAME,MERCHANT ID,STORE NAME,STORE ID,LEGAL ENTITY,ADDRESS
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings BF Resort,813de8d9-e086-4ee1-ac82-118c451675db,#N/A,76 Gloria Diaz St. BF Resort Village
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings BF Homes,533268b5-f0f8-4c65-a10f-ab4ba3090738,#N/A,"B6 L7 Tropical Ave., BF Homes International Village"
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings Balibago,a0251bb1-72eb-41cd-a14f-b287b135e4b1,YSRABELLE VENTURES INC.,"Caltex Balibago 2nd Flr. Balibago Rd. Cor. RSBS Blvd,"
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings San Antonio,fdb8bf7e-2919-479d-a813-76f0b5c64a2c,#N/A,"Fuel Express San Antonio Ave., San Antonio Valley 1"
The Melting Spot,b6f63374-c99d-4cac-b247-9731335a186d,The Melting Spot Manila,397cd41f-1455-4716-9e64-9f1379d7de49,The Melting Spot,"1065 Blumentritt Rd, Sampaloc, Manila, 1008 Metro Manila"
Flaming Wings,6626c3d6-e135-4ba7-808e-7d40564e7e8b,Flaming Wings Imus,1da841aa-eb5d-4204-8c0a-a979bb48f606,DIGIJUAN VENTURES OPC,Lot 10 Block 1 Ilang Ilang St Plaridel 3 Subds Bayan Luma VII
Flaming Wings,6626c3d6-e135-4ba7-808e-7d40564e7e8b,Flaming Wings BF Paranaque,ac558d18-8984-4a2e-b168-fc99b18deae4,Leilani Villamor Salvano ( Flaming Wings),58 Aguirre St BF Homes
Flaming Wings,6626c3d6-e135-4ba7-808e-7d40564e7e8b,Flaming Wings Katipunan,a98589a9-20b0-457a-b0e0-752643c5e981,#N/A,Not in OSC
Ling Chan,b5f6ac21-d058-43ee-adea-f055f018d551,Ling Chan Panorama,2e1df1a8-1542-482b-a148-6db35f5a9a98,Ling Chan Chinese Restaurant Corporation,58 Panorama Street SSS Village Brgy. Concepcion Dos Marikina City
The Barracks,e8fb795b-93a6-459f-8726-df417a6b8335,The Barracks Taguig,a3bdcf95-1736-4307-b663-41188f7a9a24,Cusi Food General Trading Company,"No OSC 2nd floor JCRV Bayani Building Bayani Road Corner Diego Silang Street, Western Bicutan, City of Pasig"
The Barbarians Cheesesteak,d0ae62b9-318e-4b90-82a7-cb4cbb5770bd,The Barbarians Cheesesteak Kapitolyo,5c3650da-5a96-4326-86a3-5fb6fbb5c9bb,Elvin Mark Albor ( Pat & Flow's Food Services),"28 E East Capitol Drive, Brgy. Kapitolyo"
Misfeats Cafe & Bakeshop,33e74573-d008-4f57-a142-ecf49929678d,Misfeats Cafe & Bakeshop Q Square Lifestyle Center,9c7eb009-3ac7-43d3-a214-21646661ace7,#N/A,"Unit DG5 Q Square Lifestyle Center, Quirino Hiway, Talipapa"
Friuli Trattoria,746fd319-7b7f-41f8-b655-dc044e0ddb57,Friuli Trattoria Maginhawa,c1999c27-e23a-4346-8aeb-982c9969f3d3,La Bella Cucina Italia Inc.,"No OSC 79A Maginhawa St., UP Village, Quezon City"
Friuli Trattoria,746fd319-7b7f-41f8-b655-dc044e0ddb57,Friuli Trattoria UP Town Center,b3f233ca-6686-46ba-a222-a7c2b4e1222e,#N/A,No OSC
Selamat Restaurant,df442324-88a8-4306-bb6a-0da8bfc34242,Selamat Restaurant Tiara Oriental Hotel,3951aa76-ab1b-4170-941f-f9902a9acce7,"Selamat Restaurant (Yee, Reynalen Malaran)","Mezzanine Floor, Tiara Oriental Hotel, 7248 Malugay corner Talisay Streets, Brgy. San Antonio, Makati City"
Sumu Cafe,3a800e97-48a8-4adc-a34e-76735012aff1,Sumu Cafe Antipolo,327a67a5-d269-4927-9e6c-1349c151507d,Sumu Cafe ( Jerome Joseph Tapia Ma Guerrero),"3D SUMULONG HIGHWAY, MAMBUGAN"
Kale Cafe + Restaurant,7f6edfd7-1db3-4ac0-a80e-9c3a828c8be7,Kale Cafe + Restaurant Fairview,46bce711-6f6a-44c7-a37a-968b57ffe615,NCMKALE BISTRO ( Noelle Cortina Magcale),"2F Melting Pot Building, Omega Ave., Fairview, Quezon City"
Kale Cafe + Restaurant,7f6edfd7-1db3-4ac0-a80e-9c3a828c8be7,Kale Mini Cafe UP Town Center,7b92ad7b-b848-4455-95af-faf903eead0d,NCMKALE BISTRO ( Noelle Cortina Magcale),"Phase 1B GF, UP Town Center"
Narchos,35b004bf-a184-4b15-ad66-a139a6c1b601,Narchos Maginhawa,32167409-e8bb-494a-97ea-0ed1a147913c,Narchos Food Stall (Ed Joseph Sayawan Rosales),"70B Maayusin St. UP Village, QC"
Narchos,35b004bf-a184-4b15-ad66-a139a6c1b601,Narchos Sagul Malingap Food Park,5bbef7d3-1c45-4e9a-89bc-5c1519214dec,Narchos Food Stall (Ed Joseph Sayawan Rosales),"Sagul Malingap Food Park Malingap St., Quezon City"
HOB House of Bulalugaw and Bustek,34dcc65c-de54-444b-aaa1-3b5cc3e1b791,HOB House of Bulalugaw and Bustek Katipunan,1d2a06af-c782-4961-add5-abcab094379e,House of Bulalugaw( Alvin Simpauco Bernales),201 Katipunan Avenue Project 4 Brgy. Milagrosa
HOB House of Bulalugaw and Bustek,34dcc65c-de54-444b-aaa1-3b5cc3e1b791,HOB House of Bulalugaw and Bustek Promenade,6894bf0e-976f-4fd9-9a6a-bdc8ba482c22,House of Bulalugaw( Alvin Simpauco Bernales),FC-5B Promenade Shopping Center Greenhills
STONS,ab547c63-1696-4dbc-b9a6-5ee3ba8a0e0e,STONS Minute Steaks + Onion Rings Glorietta 4,e1a25de5-3ee6-4206-8849-c8bacd8105c5,Stons Food Corner( Jerwin Mark Sunglao),"STONS 3F Food Choices Glorietta 4, Ayala Malls Makati City"
Aburi,25dce074-04d1-40d8-b0e4-4d3b9ad528f1,Aburi Madison Galeries,d7521fc6-5be8-464c-a8c9-8c598e86d7c7,Aburi Modern Japanese Cuisine Inc.,"2F Madison Galeries, 398 Don Jesus Boulevard, Cupang, Muntinlupa"
Aburi,25dce074-04d1-40d8-b0e4-4d3b9ad528f1,Aburi BGC,64326555-1890-4af3-9bd7-5e423af5c0df,#N/A,Not in OSC
Aburi,25dce074-04d1-40d8-b0e4-4d3b9ad528f1,Aburi Vista Mall Sta. Rosa,abd11c16-f670-4063-bb3a-bc04a296743f,#N/A,Not in OSC
Crepe Talk Cafe,3057d3e2-2166-4603-9af5-d802582f410d,Crepe Talk Cafe Tomas Morato,6288b915-9206-406c-8349-ca0d9f2dae45,5 Genius Food Corp.,57d Sct. Tobias cor sct. De guia brgy Laging handa
Thirsty Wolf,20eacec3-6b34-4b10-a512-ddeb1deb81ef,Thirsty Wolf BF Homes,026083f9-bce8-44a8-a861-efda070345b7,THIRSTYWOLF RESTAURANT (FRANCIS GERARD CEDILLA),"249 Aguirre Ave. B.F. Homes, Sucat 1720 Parañaque, Philippines"
Founders Donuts,4585c72f-becd-4ba0-8936-85667897ce8a,Founders Donuts Makati,2ae5f818-d828-4d74-9075-bf8ff3e6fadc,Founder's Café Incorporated,"5797 Zobel Roxas St., Brgy. Palanan"
d649a410-d820-473d-b44c-ef1239b00ad5,4585c72f-becd-4ba0-8936-85667897ce8a,Founders Donuts,Founders Donuts SM City Sucat,#N/A,
7f2dd8bb-4aa5-422e-be73-c00803de152d,ff15b682-58bd-4d48-a4c3-5d24c793b7cf,Founders Donuts Bacoor,Founders Donuts Bacoor,Corama Food Hub ( Ramon Pedro Argonza),
Lugaw ni Lola Atbp.,dfe70cf9-bfcc-48f8-bf3e-c5432abd5fa4,Lugaw ni Lola Atbp. Makati,ff7b7f62-9624-420e-a996-387077ed3a20,LNL Food Ventures Ltd. Co,"GF-03 El Rico Suites 1048 Metropolitan Ave. Brgy, Sta Cruz."
Lugaw ni Lola Atbp.,dfe70cf9-bfcc-48f8-bf3e-c5432abd5fa4,Lugaw ni Lola Atbp. Makati,def57b99-60e9-45d1-8b5c-4fbc82b0eb29,LNL Food Ventures Ltd. Co,"GF-03 El Rico Suites 1048 Metropolitan Ave. Brgy, Sta Cruz."
Daniel’s Bakery Cafe,e7efbbd3-f785-4884-94b2-177c5d2c7e47,Daniel's Bakery Cafe Holy Spirit,f3c0ede0-3182-48c5-ad65-ecd811a5064d,Oven Project Inc.,70 Holy Spirit Drive Cor. Paraluman st. Bray. Holy Spirit
i Darts Dash,e7cc58b6-d243-4e87-a9fa-4e5f8561c049,i Darts Dash BGC,c2c11201-e37b-41a3-ae5c-b6ee2a4edca0,Hat Trick Darts Inc.,"4/F, C3 Annex Building, 7th Ave. corner 30th St., Bonifacio High Street, Taguig, Metro Manila, Philippines"
Ampersand Bean & Bar,caeb4063-f31d-40cf-ab1b-c6eebf36d93a,Ampersand Bean & Bar Tomas Morato,93100093-8cff-4f82-a2db-bc67c84c9546,Wandering Tummies Group Corporation,22 Sct Bayoran Tomas Morato QC
BeerBQ PH,132523d7-2c6f-4eab-8c5b-11e7847d85d6,BeerBQ PH Tomas Morato,6b664890-a686-4a9c-996f-10443aa9f090,Wandering Tummies Group Corporation,22 Sct Bayoran Tomas Morato QC
Saigon Corner PH,2d1773ec-6f17-454e-ace8-3b5bab11e7c0,Saigon Corner PH Tomas Morato,d06bdc5b-2958-4467-ab75-f4b22850c3e5,Wandering Tummies Group Corporation,22 Sct Bayoran Tomas Morato QC
Wabi Zabi Sushi Bar,b38fc137-0960-42d6-996a-d0c21bc2d41d,Wabi Zabi Sushi Bar General Trias,3f7c655f-328f-457e-ba8c-b9c06b579f16,Miyua Food Corp.,"UNIT 2A, CHEF'S & COOKS MARKET BLDG. ANFERO-SORIANO HIGHWAY, BACAO"
Steak To One,8c0431d5-e282-4ba9-bf58-346b51171053,Steak To One QC Circle,06970b72-6420-40d5-95b4-345b8d76a3ab,#N/A,"Inside QC Memorial Circle, Brgy. Vasra, Elliptical road, QC"
Steak To One,8c0431d5-e282-4ba9-bf58-346b51171053,Steak To One Batasan Hills QC,4ed9de28-4091-4167-b84d-5e7d7cdc327e,SRJ1 Steakhouse ( Socorro Rachel Jane Imperial),29 sitio uno kaliwa brgy batasan hills qc
Steak To One,8c0431d5-e282-4ba9-bf58-346b51171053,Steak To One Maginhawa,bf3fd5b2-630e-4b2c-a764-47fc0e391e36,SRJ1 Steakhouse ( Socorro Rachel Jane Imperial),"189 Maginhawa st. corner Makadios st. Brgy. Sikatuna Village, QC"
Feynman Coffee,56b9fd3a-b47a-4fe7-9ce7-03c557de13a0,Feynman Coffee Taytay,d84b95f1-38e7-46b5-8dfe-ac535426b642,The Wormhole Company Inc.,Unit A. LGF RMBC. Lot 23 Blk 1 Cabrera cor. Magnolia St. Glenrose East Dolores
Mantra,b8f82478-dcdb-4c65-ac34-e1f3f7fae3ba,Mantra Legazpi Village,a66745cf-28ba-485d-b175-e25be619f5b3,Mantra Group Inc.,G7 GRAND MIDORI BOLANOS STREET LEGASPI VILLAGE
Mantra,b8f82478-dcdb-4c65-ac34-e1f3f7fae3ba,Mantra Molito Lifestyle Center,4013427a-15af-49d3-b839-05b2b4c4eeac,Mantra Group Inc.,"Unit 11 A, Molito Lifestyle Building, Alabang, Muntinlupa, 1780 Metro Manila"
Mantra,b8f82478-dcdb-4c65-ac34-e1f3f7fae3ba,Mantra Vertis North,d05853bb-8ecd-421a-a9c6-ce0f9a7f80ad,Mantra Group Inc.,"2nd floor, Ayala Malls, Vertis North, Bagong Pag-asa"
Drunken Pig Gastropub,c76dc8ce-26dd-4910-ae1a-63704930e34d,Drunken Pig Gastropub The Rock,d4ec2e44-f486-479c-af8a-0a8679272ee0,Drunken Pig Gastropub(Bienvenido A. Quinia Jr.),"Unit D Ground Floor The Rock Lot 27 & 28 Block 4 Holy Spirit Drive Isidora Hills, Brgy Holy Spirit"
Yume No Aji,0dc804f5-7421-4de4-8b35-77daf225352b,Yume No Aji Xavierville Ave,8bc2312d-9f99-402d-9210-4fc70d8f5726,Yumi No Aji Restaurant Corporation,"91 Nuevo Uno Bldg. Xavierville Ave, Loyola Heights"
Rolando's Slab n Rub,eea1c303-694a-41c7-97ac-2839e5b5a304,Rolando's Slab n Rub Kawit,f8435587-cf3c-4c9d-9ff8-30bce1cf171f,RHD Inc.,"Rolando's Slan n Rub, Kalayaan RD. Brgy San Sebastian, Kawit, Cavite"
Yugi,474c6794-f578-44d3-b8ec-777560f99c6b,Yugi Poblacion,907d3e39-1423-49ea-8b0b-2785f3605ad3,YUGIMO FOOD AND BEVERAGE HOUSE(Cesar Agote Robles),"8459, 1200 Kalayaan Ave, Makati, Metro Manila"
Megawatt,6541c81c-d3aa-4182-a4ea-d7bbe3e7c7c0,Megawatt BF Homes,6088f6bb-ffde-42fe-8e43-ea94eb2ef795,The Pedru Corporation,"289 Aguirre BF Homes, Parañaque, Philippines"
Cafe Margarita,0e343a17-5b65-416f-8558-db21f3ca6028,Cafe Margarita Marikina,8a56e388-518f-4223-a5a2-3059f5fa7f9b,Cafe Margarita (Anne Margaret Chinel),"G/F 405 J,P. RIZAL ST. STO NINO MARIKINA CITY"
SUSHI Shokunin,0d2c1df7-0b94-4c19-b528-51dac968ed1a,Sushi Shokunin Quezon City,f7824216-4746-490d-a86c-3fc8ec08dd5e,MMFBC INC.,"THE IGNACIA PLACE, SPACE 7, SGT. ESGUERRA ST. COR. MOTHER IGNACIA AVE., SOUTH TRIANGLE , Quezon City"
INDUS,d7983113-a991-436d-8306-23aa812b59b7,Indus BGC,ae1336c9-5eaa-4fa8-a2d7-bbddd6852026,"Charcoal Food Services, Inc",Icon Showroom unit 2 5th avenue cor 25th St. BGC Taguig City
Riot Kid,178a9034-7933-496f-9fe3-654642b8402b,Riot Kid Las Piñas,cdf62199-35d4-4551-ad03-cd181648a31e,Terrabite Burger House(JENNIFER M. ROXAS ),49 Piazza de Venezia ave. BFRV Talon Dos Las Pinas City
Chick'n Bang Bang,f0f6319c-18b9-49c2-879c-911c1914ddf7,Chick'n Bang Bang Las Pinas,c77fddda-6043-446d-bc36-eac195e9fc82,Chik'n Bang Bang Fried Chicken House (Royanna Patricia Martin),"Clutch Patrick Building, Block 3 Lot 16 Aventine Hills Corner Abel Nosce Street, BF Resort Village, Las Pinas City"
Shantung Restaurant,bb5136bf-8179-4e3d-b45b-aabc15634281,Shantung Restaurant MOA,916fc2f4-ccda-4e69-86f3-10fc53eef23f,#N/A,Not in OSC
Shantung Restaurant,bb5136bf-8179-4e3d-b45b-aabc15634281,Shantung Restaurant West Ave,e8b02687-f81c-439f-903a-3cdae66c825a,Shantung Restaurant (Herminigilda Chang),"#96 West Avenue, Brgy. Philam, Quezon City"
Poco Deli,7d94dcf3-071e-4150-8e15-ab560ae16c8a,Poco Deli Kapitolyo,305fdcc2-a921-4e70-b666-497e5a502ec8,Vitospoco Delicatessen (Jocelyn De Leon),21C East Capitol Dr. Kapitolyo
Poco Deli,7d94dcf3-071e-4150-8e15-ab560ae16c8a,Poco Deli Bonifacio High Street,8d1a8c99-154f-4325-8de3-08eb45f50cc9,#N/A,Not in OSC
Poco Deli,7d94dcf3-071e-4150-8e15-ab560ae16c8a,Poco Deli Palawan,18a76ca0-3ddd-4524-83d2-e8987ccc8fe0,#N/A,Not in OSC
Poco Deli,7d94dcf3-071e-4150-8e15-ab560ae16c8a,Poco Deli Unimart Capitol Commons,f203446c-0fbf-494c-9829-f7b04c89ce80,#N/A,Not in OSC
Cafe 408,660df4c1-7e92-491e-bd33-6932db672cbf,Cafe 408 The Rock,16e99c7e-ce49-44bc-b511-33881555e888,Cafe Four O Eight ( Nicole Cruz),"The Rock, Holy Spirit Drive, Quezon City"
TD & Co,b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co Timog,46754452-b769-45c2-8a03-24d236643fd9,"Beans & Grains Food, Inc.","138 De Dios Bldg, Timog Avenue"
TD & Co,b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co University Belt,03d72729-1d05-46b5-8aee-ada2bbccf223,"Beans & Grains Food, Inc.","1985 CM Recto Ave cor SH Loyola, Sampaloc"
TD & Co,b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co Caloocan,ea7eda76-ff0c-4778-b9d7-5168e785dca8,#N/A,"Loyca Center, Benin St corner Maximo St, East Grace Park, Brgy 86, Caloocan"
TD & Co,b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co Cebu,92e1edb8-da69-49ef-9206-8d589e2dd012,"Lucky LNK Food, Inc.","Unit 206, 8 Banawa Centrale, Bgy Guadalupe, Cebu City"
TD & Co,b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co Marawi,248d084a-f733-41b4-a1ee-14770fe983f8,#N/A,"Buadi Sacayo, Bo. Fort, Brgy Fort, Islamic City of Marawi (Opposite City Hall, beside Shoppe 24)"
TD & Co,b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co Davao,0707bb33-5000-4589-83ac-0ed478fa8345,#N/A,"G/F, Alyvea Bldg., Sta. Ana Ave corner L. Ma Guerrero St, Brgy 30-C, Poblacion District, Davao City"
Chick'n Egg,46869e80-f73c-42ff-9774-cbfafaa06c17,Chick'n Egg Robinsons Place Manila,9d963bc0-5f48-4efa-af72-49315db15ad4,Crown Nuggets Concept Inc.,"L1K008 G/F ROBINSONS PLACE MANILA, PEDRO GIL ST., ZONE 72, BRGY. 669, ERMITA, CITY OF MANILA"
Ligaya's Fried Chicken,66edabbe-659c-4bde-a45a-76c93a621a89,Ligaya's Fried Chicken Marikina,997650a6-2c6a-41cf-8a99-15eb5a6d0ea2,Ligaya's Chicken House(Manilyn Francisco),"79 JP RIZAL STREET CONCEPCION UNO, MARIKINA CITY"
Sea to Eat,89662d84-e87e-4996-8fff-e7e7037430e5,Sea to Eat Marikina,755d5ae3-470c-4e73-bae9-a4c79acfb987,STE Seafood Restaurant ( Harison A. Jagto),"21 J.Molina St. Corner E. Santos,Concepcion Uno, Marikina City"
Coffee Dojo,4a230426-ace1-47e9-b1f7-f5232ff7534c,Coffee Dojo Valenzuela,1c2b2805-ca7d-423c-bc8b-3d085288fcba,Coffee.Dojo Cafe (Eduardo T. Adriano Jr.),"KM. 14 Mac Arthur Highway, Malinta"
Anix's House of Kare Kare,4159f7f0-d8da-4cf7-b494-89a6bcee2a83,Anix's House of Kare Kare Antipolo,b0a5fc21-2e39-4012-a1b3-e0334ed4bc9d,Anix's House of Kare-Kare ( Celestino C. Lee),#71 Sumulong Highway Sitio Kamias Brgy. Mambugan
Sugared. Cafe,29d08966-7056-4582-b1bf-60347e26e467,Sugared. Cafe Sta. Mesa,4c098235-3486-4802-9dd7-d7595a12bb95,Sugared. Cafe ( Leona Bautista Esparaz),3826 Biyaya Street Bacood Sta. Mesa
Hanakazu Japanese Restaurant,c7233983-72eb-42e0-a4cf-c095fcab0412,Hanakazu Japanese Restaurant Alabang,fba09c57-63be-4369-9b0f-643ff330680f,Hiro Group of Restaurant OPC,"2nd Flr. Tower Wing, 5139 North Bridgeway, Filinvest City, Alabang"
Cafe O2,b2270f6d-1fe1-4f94-8abb-a2926eccab3a,Cafe O2 Marikina,904081af-0db4-40fd-bdb1-5e6d3829a7b2,Cafe O2 ( LEVIMARIE ROBLES),LOT 35 BLOCK 8 BETELNUT ST. MARIKINA EAST SUBDIVISION EAST SAN ROQUE MARIKINA CITY
The Clay Oven,683c4157-b721-4fad-8ad2-b0b3d841b04c,The Clay Oven Marikina Heights,44acc6d8-7f86-4bf1-9edd-c4e62ea96ae7,THE CLAY OVEN CO,"UNIT A6 AND A7 SANS HOTEL AT ALGERS SUITES BAYAN-BAYANAN AVENUE CORNER P. VALENZUELA ST. MARIKINA HEIGHTS MARIKINA CITY, PHILIPPINES 1810"
Karsa,807c4451-b9eb-422b-b17c-9a294b5cf99f,Karsa Las Pinas,f8f02e9b-1272-4a8f-8752-b6a21655f528,Merg Products & Services Enterprise Corp.,"4 Elegant Homes, JB Tan St., BF Resort Village, Talon Dos, Las Pinas"
Hot Off the Press,cbcaf26c-c813-4970-8599-423557730155,Hot Off the Press Quezon City,8a82877b-d761-4931-a04d-87526e2de42d,Meen Queens Golden Press Inc.,"163 MAGINHAWA ST.,SIKATUNA, Quezon City"
Bl.ck Cafe,0452f835-2710-493f-a0ee-895a50fda9c2,Bl.ck Cafe Caloocan,f71a4877-ce04-44c3-8cb2-f6dfd3fda10b,Bl.ck Cafe (Judiel T.Torres),"Unit 1C Caimito Place, 102 Caimito Rd , Caloocan, Philippines, 1400"
Cartel Coffee Deli,19101848-d28b-45b9-a35e-746873cbb611,Cartel Coffee Deli Makati,ac1197b2-37c0-4ef4-878d-7a8ff5107529,"Picasso Bistro, Inc.",G/F Picasso Boutique Serviced Residences 119 L.P Leviste Salcedo Village 
Pablo Bistro,3a7b8695-dbc4-4e89-a73a-bd52faf04b06,Pablo Bistro Makati,7b5b553a-8703-4699-957b-9e6a81282c87,"Picasso Bistro, Inc.",G/F Picasso Boutique Serviced Residences 119 L.P Leviste Salcedo Village 
Le Rêve Pâtisserie,d77b2d37-3cde-4a25-b3ed-a11bcabb49f9,Le Rêve Pâtisserie Estancia,0e11e891-42c1-44ad-867e-757c7d5c2919,Angeli Mariz Nasser Pastry Shop ( Angeli Mariz Nasser),L/G East Wing at Capitol Commons
Burger 3001,02e5eb43-5c0f-431f-a593-207e2c239324,Burger 3001 Makati,ed0b9d07-856b-4549-a943-c4b2e95e7f0f,Xose Food Station OPC,1691 Evangelista St. Brgy Bangkal Makati City
12C-4 Bread Station,c3a7fe32-49ff-4cba-9ca5-280c04472821,12C-4 Bread Station Victoria Towers,cd72cb54-594f-4640-b81a-097b4c059779,A&K 28 Rich Concepts Ventures Inc,"Mezzanine, Victoria Towers The Shoppes @Victoria Timog Ave cor Panay, QC"
Wing Vibe,2edb1071-01af-471f-b928-6242a072999b,Wing Vibe España,a28aca27-09f0-4b45-bc94-4091b40ce54d,WV Food Corner ( Cecilia Mei Lee),"1222 Delos Reyes St, Sampaloc, Manila"
Staycee's Tea House,58cc772d-8b9f-460e-8b9c-e9668ec718e9,Staycee's Tea House Malabon,42251c96-866c-489f-86e5-21bc417b970e,Staycee's Tea House ( Phelonita P. Fortes),"3 Manapat Street Brgy. Tanong , Malabon"
Pares Avenue,ff927c67-f1e3-43f4-b1d1-f6a42b4104b3,Pares Avenue Acacia,99f52794-db19-4e68-92cc-e3b722000237,Pares Avenue Restaurant ( Marjorie Anne S. Lackar),"12 Governor Pascual Acacia, Malabon"
Mismoo Grill,bf651839-6eca-422d-805b-c75be88aac13,Mismoo Grill P. Tuazon,a73590ab-0def-4fb7-ba7f-a486f6c7cf4a,GENERAL MUNCH ENTERPRISE CORPORATION,"387 P.TUAZON BLVD. CORNER LEGASPI STREET, PROJECT 4, BRGY. MARILAG, QUEZON CITY"
Monster Wings,28fbb634-ac58-4d2a-9673-2f3d9f27aa87,Monster Wings SM City San Mateo,ee21ca85-4f2a-4ab2-bc1a-e8c1cccc2b65,#N/A,Not in OSC
Monster Wings,28fbb634-ac58-4d2a-9673-2f3d9f27aa87,Monster Wings Acienda,75db5804-e417-4415-b365-615e37adde7e,#N/A,Not in OSC
Monster Wings,28fbb634-ac58-4d2a-9673-2f3d9f27aa87,Monster Wings Robinsons Town Mall Malabon,8607b1a4-9c50-4bc2-8c64-25ed2cd648a4,#N/A,Not in OSC
Monster Wings,28fbb634-ac58-4d2a-9673-2f3d9f27aa87,Monster Wings Ayala Malls Legaspi,f976748b-d022-4f53-93b4-35068ed0b0d6,TRX Franchising Corp.,3rd floor Food Hall Rizal St Corner Quezon Ave Barangay 36 Kapantawan
Rocco's Pizza x New York Over Rice,2ca8b786-3d70-421b-9a85-8b1a8efe6ea2,Rocco's Pizza x New York Over Rice Magiting St,a5962076-7bac-42ac-9940-b584308cdde2,2RS168 Food Services (Thomas Marlo Redoble),"Unit 3 First Floor, Magiting St., UP Village, QC"
Governor's Cafe,71e7041f-7247-40af-a6e0-d144f4625ed7,Governor's Cafe Sampaloc,91531acf-2399-4586-884b-f960bb332edf,Pandora Unboxed Resto Inc.,"Ground floor Governor Forbes Inn, 515 Lacson Ave., Sampaloc Manila"
Mijo Comfort Food,c158e6a8-1e6f-4107-8397-19a685eeb716,Mijo Comfort Food Poblacion,80f69cc4-3a36-4466-8125-d07a2959295a,Abuela Food Concepts Inc.," 4987 P.Guanzon St,Barangay Poblacion, Makati City"
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Crossroads,045331ca-f0f8-4923-b542-856b132fe653,MY MAMOU FOOD CONCEPTS INC,"1ST FLOOR CROSSROADS BUILDING ,JUSTICIA DRIVE BONIFCIO GLOBAL CITYN TAGUIG 1634
"
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Alabang Town Center,292bf211-68d3-4a7c-a304-0406fe7c9d44,MY MAMOU FOOD CONCEPTS INC,"2ND FLOOR FOOD CHOICE ALABANG TOWN CENTER,ALABANG MUNTINLUPA CITY,1770
"
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food West Kamias,5f3d20aa-b0e7-492b-9c27-589be848cab3,MY MAMOU FOOD CONCEPTS INC,"33E k8th street West Kamias Central Quezon City 1100
"
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Congressional,35bcb247-c903-4497-8925-b2c86d9db527,#N/A,65 OPEN KITCHEN FOOD PARK CONGRESSIONAL AVENUE EXTENSION Central Quezon City 1100
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food BGC Stopover,e63a0a5a-977c-4901-8c5c-a78c9a9cb4d3,Shella Food House (Shella May Corpuz),1ST FLOOR BONIFACIO STOPOVER RIZAL DRIVE COR 31ST Nichols - Mckinley TAGUIG CITY 1634
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Arkipelago,195cb073-6ecd-4372-9dc8-e6581213b631,THE FORQUARES INC,7481 7481 ARKIPELAGO PARK BAGTIKAN STREET Makati CPO (Inc. Buendia Avenue) Makati City 1200
Recovery Food,401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food San Juan,1f7086e0-c93a-4f52-b9a7-ff1be3a3814e,#N/A,Not in OSC
Banh Beo Cafe & Bistro,6467ad2b-c7ec-4b22-bd67-3adb72b486a9,Banh Beo Cafe & Bistro Cavite,32d70043-b733-422e-8fc0-40b8c9123278,EXIMIA VENTURUS INC,"2F GARLAND BLDG DAANGHARI, MOLINO IV, BACOOR"
Benny's Lounge,805f787c-57b2-4127-b246-0fe2a4bda4e2,Benny's Lounge Malabon,b3bd1d55-d999-4bd1-98ba-4ec99ed33731,Benny's Kitchenette(Joseph Benedict Prim),721 J.P Rizal Ave. Brgy. San Agustin
Vien's Cakes and Cafe,d780805c-7ad8-4b00-a8b8-5f951d782d75,Vien's Cakes and Cafe Malabon,9bfdd405-40c6-41e1-ba4a-7a40755f3fad,Vien's Cakes and Cafe (Darly Ann M. Aurigue),231 Gen. Luna St. Ibaba Malabon City
Under the Balete,57518f7e-bd91-45da-a9e2-a4c1c03bb8c7,Under the Balete West Ave,75801583-fc22-4efb-be76-04eceb51e119,Under The Balete Co.,#23 West Avenue Nayong Kanluran Quezon City
Main Cors,262e405e-19ed-4f11-bce8-98092687a6f8,Main Cors Robinsons Magnolia,bd06424b-4abb-4789-b468-ee2fe5e66603,Pandora Group Unboxed Resto Inc,Lower Ground Level Robinsons Magnolia Dona Hemady Quezon City  
Arce Haus,b1e39fd4-b32c-482a-b73e-6f867d50c054,Arce Haus Robinsons Magnolia,a742023b-fb23-41a1-a8de-1470aca75418,Pandora Unboxed Resto Inc.,Lower Ground Level Robinsons Magnolia Dona Hemady Quezon City  
